Número Pedimento
1010384
1010372
1000911
1000508
1010446
1010364
0016777
1005025
1000054
1010440
1005021
1000015
0061462
0061463
0061452
0061498
0061503
1001046
1001376
1010453
1010455
1000132
1010456
1010479
1010084
1010477
1000239
1000238
1010492
1010450
1001066
1010493
1010498
1010386
1010387
1002231
1030091
0016787
1000367
1000368
1000365
1000366
1000364
1010487
1010441
1010488
1010443
1010444
1010447
1010442
1010438
1010433
1010337
1010411
1010434
1010489
1001072
1010449
1003237
1010445
1010414
1010262
1010270
1010365
1010415
1010495
1002322
1010490
1001395
1000357
1000015
1000145
1000213
1000616
1010513
1010514
1010515
1010219
1000495
1000366
0061449
0061442
0061481
0061482
0061485
0061512
1000334
1000384
1000385
0061460
0061431
0061432
1010551
1010562
1010570
1000470
1001293
1010579
1010578
1010571
1002653
1000805
1010467
1010418
1010475
1010509
1010511
1010504
1010506
1010505
1010537
1010536
1010538
1010437
1010403
1010527
1010508
1010569
1010476
1010462
1010461
1010460
1010463
0061448
0061516
1010572
1010459
0061423
0061510
0061515
1004549
1010466
1010575
1005260
1010542
1010123
1010576
1000372
1000370
0004765
0061494
1005008
1010525
0061474
0068739
1000523
1010565
1000412
1010220
1000627
1010125
0004724
1000276
1000421
1010568
1010564
1010419
1000522
1004168
1010604
1010520
1010530
1010522
1010529
1010531
1010423
1010625
1010523
1010524
1020659
1010626
1005127
1010563
1010624
0061472
1010502
1010615
0061492
1000377
1000379
1004566
1010454
1010417
1010469
1010224
1050545
1000402
1004011
1010555
1000957
1001045
1001297
1001491
1010635
1010656
1010617
1010636
1010634
1010658
1003481
1010631
1010664
1003129
1010632
1010662
1010669
1010666
1010657
0017355
0017361
1010458
1010559
1010474
1010473
1010556
1010622
1010680
1010630
1010594
1010416
1000482
1001511
1010464
1021397
1004603
1010667
1001311
1001304
1010600
1000014
1000107
1000146
1001161
1010688
1000536
1000532
1030141
0017388
1000608
1000683
0017389
1000386
1001492
1030155
1010712
0061457
0061484
0061519
0061520
1000304
1001494
1000037
1000827
1000783
1000725
1001481
1001525
1010726
1010729
1010725
1010724
1010694
1010679
1050604
1010731
1001575
1008260
1010616
1010711
1010693
1010673
1010613
1010708
1010618
1010730
1010743
1010675
1010500
1010678
1010676
1010612
1010427
1010611
1010561
1010652
1010472
1010599
1010736
1010740
1010645
1010627
1010650
1010646
1010647
1010681
1010644
1010649
1010468
1010682
1010745
0017335
1001054
1000860
1000732
1000949
1001640
1010727
1000765
1010710
1010674
1010723
1010746
1010747
1000029
1010763
1010732
1001064
1010528
1010709
1010706
1010521
1010762
1010765
1010651
1010648
1010766
1000031
1005083
1001267
1010764
1003865
1002893
1000878
1010774
1010516
1003664
1010597
1010596
1010713
1010471
1010591
1010714
1010598
0061464
1010703
1010465
1010696
1010592
1010470
1010595
1000218
1010639
1010653
1022098
1000959
0017394
1004650
1010654
1010701
1010642
1010697
1010641
1010699
1010785
1010784
1004031
1010779
1010781
1010780
1005054
1000339
1000967
0061480
0068699
0061478
0017401
1000521
0017390
1003107
1010655
1010695
1010719
1010700
1010717
1010718
1010721
1010756
1010698
1010817
1001710
1010757
1010794
1001334
1010788
1010605
1010809
1010833
1010526
1010560
1006214
1005007
1010589
1000604
1000735
1003939
1005467
1000118
1000554
1000360
1021349
1010810
1010614
1010532
1010772
1000676
1001532
1010722
1010752
1000142
1010806
1010804
1010807
1010811
1010858
1010870
1010871
1010877
1010875
1000605
1010608
1010885
1010878
1010869
1010872
1010633
1004822
1005010
1000358
1002822
1000469
1000979
1010671
1001023
1004197
1010285
1010907
1004465
1021924
1008931
1000612
1010728
1010715
1010845
1010847
1010716
1010848
1010894
1010758
1010904
1010896
1010805
1010895
1010619
1000505
1001620
1004283
1010770
1010844
1010840
1010846
1010819
1010816
1000043
1010677
1010759
1010702
1010796
1010863
1010919
1010828
1010826
1010849
1001835
1001839
1010692
0017432
1005103
1010748
1000241
1000756
1003823
1010953
1002632
1000637
1000202
1001280
1004869
1000367
1010945
1010831
1010958
1010964
1001082
1010754
1010853
1010866
1010760
1010868
1010557
1010889
1010938
1010861
1010865
1010854
1000609
1003786
1010720
1010859
1010972
1004355
1010862
1010891
1010860
1010922
1010916
1010924
1010834
1010812
1000371
1001462
1000234
0017561
1000642
1001095
1000300
1010989
1010990
1010855
1010979
1007212
1001184
1010963
1011032
1010994
1010975
1010982
1010968
1010971
1011030
1010950
1010954
1010981
1010606
1010973
0061465
0061466
0061490
1010790
1010835
1010864
1010867
1010935
1010936
1010937
1010643
1010841
1010890
1007211
1011021
1010902
1010852
1003301
1010932
1010851
1010929
1010672
1010734
1010670
1010567
1010898
1010900
1010899
1010901
1010914
1010918
1010897
1001362
1010089
1010917
1010317
1004217
1010991
1010992
1010993
1010753
1011034
1011041
1010920
0068687
1004907
1011022
1010995
1011029
1000459
1000978
1011085
1010987
1001124
1010905
1011037
1011040
1011095
1011097
1010883
1001493
1011042
1011045
1011047
1011049
1011052
1011044
1010976
1011043
1008918
1011050
0017340
0017403
1010988
1010927
1011046
0017424
0017342
0017311
0017395
1011092
1011063
1011098
1010966
1011084
1011094
1011096
1011101
1011087
1011053
1011102
1011054
0017392
1000663
1000662
1010315
1003661
1002203
1009273
1000253
1011060
1010229
1011065
1010980
1010996
1011086
1010959
1000585
1010887
1010933
1010934
1010755
1010850
1010940
1011142
1000521
1002322
1000683
1003899
1005037
1005142
1003958
1000441
1001916
1021979
1002228
1002222
1002544
1003493
1001118
1010923
1001125
1000297
1000336
0017409
1011128
1011129
1011130
1011055
1011145
1000447
1000750
1000752
1001412
1001345
1001354
1000694
1000672
1011088
1011104
1010903
1011091
1010908
1011100
1010909
1011099
1011106
1010793
1011090
1001392
1004317
1011109
1010791
1010941
1010939
1010792
1010843
1010947
1010998
1011146
1010946
1010999
1010888
1010948
1011127
1000726
1011048
1000854
1011008
1011036
1011140
1011009
1011007
1011000
1011004
1011010
0017680
0017683
1002998
0017698
1011012
1011014
1010593
1010842
1011117
0017702
1011093
1011116
1011024
1010960
1010985
1011107
1011205
1011069
1011073
1011108
1010951
1011112
1011120
1011125
1011111
1011119
1011196
1011056
1004163
0017675
1011083
1011219
1011228
1011235
1011227
0017684
1000603
1001150
1011003
0017687
0017692
1011244
1011251
1011051
0017666
1004511
1011118
1011299
1011216
1010949
1011013
1011211
1011258
1001159
1011002
1011006
1011298
1010931
1011016
1001789
1000884
1011289
1001790
1010956
1011201
1011203
1011248
1011280
1011246
1005808
1022485
1011253
1000709
1010912
1004879
1011233
1004899
1011256
1011308
1011294
1011291
1007568
1005284
1011247
1011225
1004735
1011220
1011078
1011075
1011082
1011310
1003724
1011318
1010862
1011320
1002057
1001838
1000515
1001182
1001277
1011015
1011017
1011163
1011190
1011159
1011162
1011157
1011151
1011167
1001275
1011222
1011020
1011149
1011161
1011191
1000372
1011319
1011324
1010897
1011296
1011141
1011307
1011168
1011181
1011169
1011180
1011186
1011152
1005161
1011305
1002281
1004423
1000765
1000768
1001711
1010031
1010030
1000781
1000780
1000563
1000562
1011229
1011218
1011285
1011114
1011115
1011089
1011204
1011217
1000419
1011064
1011252
1011076
1011081
1011250
1011287
1011304
1011361
1000034
1011284
1011283
1000435
1000574
1011249
1011238
1011236
1011311
1011079
1051184
1000069
1011378
1011011
1010930
1011153
1011158
1011155
1011156
1011208
1011160
1011150
1011206
1011209
1000357
1000709
1000804
1000807
1000795
1000812
1011362
1011400
1011385
1011395
1011393
1004610
1000685
1011164
1011154
1010558
1011001
1011178
1011207
1011379
1002846
1000886
1000884
1011254
1011110
1011275
1005650
1011286
1011165
1011399
1011231
1011202
1005597
1000402
1005390
1011264
1011265
1011276
1011398
1011262
1011263
1003498
1101476
1011381
1011389
1011384
1011387
1000778
1000104
1011300
1011326
1011327
1022597
1000284
1002612
1011297
1001189
1011189
1011348
1011350
1011349
1011352
1011354
1011175
1011351
1011353
1011424
1011427
1011404
1011426
1000552
1003167
1000378
1000835
1011401
1011383
1011420
1011423
1004688
1004912
1010036
1011439
1011432
1000770
1011330
1011328
1011331
1011332
1011403
1011360
1011232
1010983
1010986
1000396
1011314
1011386
1011388
1000760
1002193
1002922
1002923
1001659
1011482
1001037
1004346
1005576
1000841
1002662
1002501
1011105
1000795
1000163
1000113
1000131
1002521
1023159
1010795
1011273
1011257
1011344
1011347
1011182
1011215
1011409
1011345
1011018
1011272
1001415
1001431
1011210
1011277
1011270
1011407
1005363
1011479
1011476
1011433
1000870
1011402
1001850
1011375
1010004
1011430
1010028
1101578
1010005
1007225
1007206
1011492
1002228
1008261
1001268
1003209
1000152
1000068
1000155
1000093
1000105
1002521
1011517
1002895
1000964
1000961
1005383
1010027
1011452
1000781
1010017
1005246
1011502
1011487
1011477
1011507
1011508
1011451
1000472
1011376
1004186
1011534
1011527
1011535
1011380
1011538
1011533
1013058
1000117
1000147
1000100
1000146
1000148
1005898
1001322
1002617
1011552
1011524
1001554
1001485
1001027
1004585
1011177
1000114
1000138
1000143
1000157
1000653
1000077
1000086
1000076
1000905
1010049
1000908
1000909
1010003
1010033
1010029
1010016
1000910
1001760
1001034
1001087
1011520
1011525
1011545
1011518
1011566
1011590
1011529
1001090
1001089
1001091
1000145
1011581
1010109
1011434
1000161
1001577
1010006
1011438
1000119
1000453
1011436
1011496
1011522
1011523
1011592
1011282
1011603
1000133
1000151
1000137
1000142
1000090
1000106
1000116
1000118
1000160
1000915
1011397
1011611
1011546
1011596
1011552
1011601
1011549
1000933
1000934
1003321
1011474
1011610
1011506
1011509
1011521
1011547
1011500
1011431
1011583
1011595
1011605
1011613
1011614
1000667
1011622
1000384
1005258
1000969
1000449
1005832
1001525
1003719
1006190
1003094
1002916
1002835
1005168
1011504
1001797
1001798
1000946
1001226
1000487
1000488
1000489
1000490
1011630
1011537
1011625
1003509
1005848
1005868
1006695
1010025
1023305
1011493
1005703
1001040
1000905
1011657
1011658
1011661
1005206
1002417
1003038
1000527
1000039
1011501
1011503
1001703
1000488
1003444
1003391
1003381
1000680
1005143
1003443
1006450
1011644
1000547
1006207
1011490
1011591
1011604
1011653
1011543
1011654
1000964
1000961
1011652
1011677
1011674
1005420
1005695
1011497
1000492
1000493
1011632
1011636
1011635
1011646
1011647
1011672
1011673
1011671
1011608
1003520
1011213
1010640
1011184
1011473
1011633
1000080
1000092
1000127
1005541
1000112
1000128
1011472
1011631
1005827
1002767
1001230
1001815
1011680
1011695
1011693
1011615
1011690
1000092
1000698
1000960
1001750
1002822
1011712
1000985
1003090
1011689
1011565
1011598
1011587
1011694
1011703
1002665
1011675
1011698
1011705
1011709
1005977
1006164
1004742
1013045
1003553
1011678
1011179
1011268
1011414
1011706
1005438
1011683
1010026
1005245
1011607
1001667
1003138
1001697
1001065
1002203
1011616
1011730
1011731
1011735
1011648
1011729
1011634
1030468
1011720
1011710
1011722
1011649
1001043
1001946
1001236
1011618
1000720
1005753
1005724
1000718
1011700
1000110
1000132
1000164
1000165
1000070
1000123
1000129
1000145
1001787
1011697
1011738
1011548
1011767
1011531
1011640
1011724
1011346
1011412
1011342
1001692
1011408
1011410
1013302
1000713
1000714
1000715
1000712
1000166
1003692
1011773
1011774
1011754
1011758
1011761
1011768
1011789
1005781
1003780
1000470
1011628
1003916
1005731
1003565
1011803
1001067
1010863
1011788
1011769
1011770
1011787
1011719
1011772
1011696
1013322
1005774
1003868
1001890
1011799
1011797
1011812
1011791
1011813
1011185
1011413
1011460
1011462
1011340
1011815
1011463
1011187
1102082
1102088
1011771
1011458
1000087
1000134
1000107
1001601
1011461
1011271
1003291
1003652
1001067
1010485
1011464
1000109
1011820
1000478
1011515
1011824
1006968
1000938
1000618
1001992
1011699
1005670
1003285
1005875
1011821
1011741
1011818
1011627
1000102
1024373
1000140
1011514
1011567
1011778
1011828
1011830
1011839
1007049
1000579
1003774
1000126
1011739
1011599
1011804
1011835
1011854
1011869
1011260
1011844
1011214
1003911
1011212
1001856
1000807
1000808
1000809
1011469
1011470
1011471
1011856
1011188
1023915
1011867
1011849
1011852
1011855
1011809
1011840
1011687
1011817
1013620
1011871
1000125
1000929
1003291
1000111
1011894
1001258
1002035
1003346
1011863
1011728
1011829
1011858
1011861
1011859
1011860
1011862
1006314
1011780
1011782
1011884
1011734
1011880
1011896
1010151
1000816
1000817
1000818
1000819
1000820
1011932
1011935
1003575
1003576
1011885
1011892
1011929
1001005
1011736
1011704
1011934
1011814
1011895
1011889
1011925
1011926
1011947
1011922
1002506
1005475
1000094
1008262
1011906
1011879
1011468
1011903
1011726
1000625
1011183
1011465
1011467
1011843
1011919
1011923
1003097
1005257
1010577
1013460
1011875
1007068
1011586
1011553
1011951
1011966
1011846
1011847
1011907
1011920
1002072
1002069
1002071
1002068
1002065
1010484
1010480
1010573
1010545
1011952
1011837
1011938
1011946
1011939
1011944
1011936
1011970
1010535
1011971
1006414
1011960
1011779
1011956
1011955
1011962
1011868
1003926
1000822
1000825
1010544
1000826
1000827
1000824
1000823
1000731
1003987
1010517
1007046
1007047
1001353
1011908
1011910
1011911
1011913
1011882
1011915
1011982
1011983
1011883
1011973
1012016
1011928
1012024
1011964
1012021
1011959
1011900
1001427
1002040
1010541
1003518
1001286
1002103
1002080
1007606
1002108
1002100
1000829
1012077
1012079
1012080
1012081
1000811
1001245
1010481
1011948
1011965
1011967
1012048
1011969
1011740
1011940
1011979
1005926
1012051
1011975
1011612
1012050
1012064
1001060
1010546
1005762
1012028
1012029
1012030
1012031
1012100
1012101
1014063
1011914
1011174
1011933
1011905
1012005
1012004
1011912
1011990
1011845
1011989
1011993
1011916
1024449
1011902
1011994
1011901
1011807
1003271
1001451
1011643
1002502
1002120
1002121
1004155
1001338
1011733
1011834
1011872
1012059
1012062
1012071
1012103
1012075
1012106
1011968
1012060
1011981
1012124
1012055
1011924
1011866
1012076
1012039
1012126
1012099
1012150
1012052
1011686
1006415
1008414
1011909
1012186
1012125
1000851
1011811
1012159
1012180
1006033
1011996
1011998
1012073
1010540
1011897
1011988
1012003
1011991
1011995
1000831
1000832
1000830
1011992
1012178
1012182
1011176
1012054
1012017
1012086
1012019
1012130
1012183
1011997
1011904
1012087
1012083
1004080
1002055
1012088
1004085
1051740
1004408
1012108
1012112
1012111
1011957
1012032
1012036
1012115
1012116
1011958
1012205
1050555
1000554
1010146
1012063
1012035
1012109
1011781
1000505
1010543
1002160
1002158
1002156
1012179
1024557
1004095
1002169
1006705
1001019
1010786
1010483
1012229
1010534
1012207
1011886
1012092
1011974
1000682
1012208
1002758
1008770
1008743
1012185
1012006
1012012
1012082
1006553
1012220
1011341
1000842
1012014
1012007
1012005
1000843
1012085
1011259
1012127
1007540
1012026
1012089
1012166
1011984
1011917
1012034
1012196
1012191
1012190
1001473
1007306
1001042
1012225
1012149
1002194
1004364
1005056
1012266
1011887
1012056
1012216
1012209
1012058
1012214
1011888
1012061
1012213
1012210
1102502
1007304
1007307
1011942
1000848
1000849
1000850
1003931
1011524
1012219
1012181
1012162
1012233
1012184
1012230
1012274
1012249
1012257
1012261
1012160
1012221
1012237
1012280
1013927
1013907
1004234
1004235
1004307
1012193
1012201
1012250
1012128
1012297
1012131
1011898
1012129
1012133
1000052
1000712
1012000
1012001
1012132
1005309
1005320
1011999
1012163
1012165
1012248
1011881
1016901
1012268
1012013
1000735
1004306
1002203
1011302
1012281
1012299
1002218
1002134
1002228
1012329
1003444
1012312
1013790
1012259
1001396
1011841
1012212
1011853
1012068
1001257
1012117
1012211
1012217
1012192
1012195
1012198
1012113
1012303
1012189
1012302
1012330
1012334
1012339
1007458
1008762
1008755
1008767
1008779
1008781
1008784
1008739
1008785
1008786
1012290
1012141
1008772
1000857
1012139
1012145
1012298
1012137
1011918
1012138
1012009
1012148
1012142
1012169
1012291
1012134
1002478
1002262
1012144
1003760
1011411
1012301
1012327
1012326
1011301
1002260
1012251
1012167
1012146
1012171
1012020
1012170
1012174
1012176
1012177
1012252
1012172
1012011
1012173
1012175
1012084
1000158
1012284
1012283
1012246
1003684
1000199
1001434
1001214
1003275
1002258
1011941
1012164
1012218
1012350
1012215
1011876
1012272
1012321
1012344
1012322
1012323
1006766
1012294
1012255
1012289
1012241
1012254
1000865
1000863
1000864
1000861
1000862
1012010
1012285
1012286
1012247
1012293
1012057
1012325
1012324
1016982
1012244
1012243
1012288
1012292
1012240
1012397
1012398
1000218
1012226
1012235
1012242
1001915
1012305
1012199
1011954
1003707
1000777
1012413
1012396
1012401
1012414
1004838
1004586
1001191
1002304
1002302
1002310
1002322
1002320
1005820
1010180
1000977
1011303
1012427
1012352
1001797
1012206
1012351
1012399
1012353
1012345
1012346
1012118
1012347
1011878
1012267
1008655
1012008
1012002
1014316
1012407
1012406
1012409
1012403
1012405
1009090
1012404
1012431
1008758
1014258
1025067
1012425
1012430
1005010
1012792
1002600
1002451
1012424
1004761
1002374
1002372
1002366
1002368
1002364
1002370
1014336
1002293
1004757
1000984
1012446
1012410
1012408
1012436
1012438
1012437
1012418
1004763
1004765
1000802
1008751
1008753
1008800
1008719
1008745
1008776
1008799
1012455
1012439
1012451
1012453
1012456
1012349
1012348
1008716
1008715
1012452
1011551
1000763
1007615
1012415
1012495
1012471
1012467
1012468
1012476
1012477
1012496
1012497
1000884
1000885
1000886
1012474
1012300
1002827
1012501
1012487
1012473
1012371
1012147
1012374
1012282
1008709
1008796
1008802
1008726
1012381
1012373
1012143
1012245
1012380
1012135
1012384
1012490
1012507
1004546
1001536
1002418
1007353
1001143
1002426
1002676
1002432
1000894
1007683
1010326
1008263
1012527
1012450
1012510
1012447
1012448
1012449
1012444
1012306
1012441
1012443
1012498
1012482
1012485
1012486
1012489
1012479
1012454
1012457
1012515
1011550
1012428
1012514
1012516
1012480
1012511
1012517
1012538
1012512
1012532
1011368
1012533
1012494
1012445
1012110
1012440
1012545
1012549
1012513
1012552
1012136
1012520
1011921
1012253
1012519
1012499
1012522
1011274
1012382
1011985
1011986
1012385
1012563
1003906
1012378
1012524
1012287
1012526
1008736
1008756
1008777
1008782
1001456
1004052
1011121
1012435
1002901
1002500
1002498
1002440
1025688
1012426
1012580
1012581
1004871
1001105
1001106
1008731
1008732
1008744
1012506
1004368
1012605
1012604
1012542
1012537
1012543
1012595
1012015
1012569
1012458
1012018
1001325
1012383
1012529
1012530
1012540
1012589
1000772
1012386
1012590
1012592
1012587
1012584
1012588
1012387
1012523
1000786
1012620
1012539
1012629
1001505
1007681
1012460
1012557
1012416
1012484
1012273
1002557
1002556
1011366
1012194
1012610
1012612
1012611
1012613
1012614
1012615
1012616
1012598
1012541
1012586
1011369
1011372
1011428
1012459
1012633
1002953
1002951
1002952
1008017
1002954
1008264
1014571
1004326
1001040
1012673
1012601
1103095
1012442
1012504
1012688
1012535
1012544
1012646
1012631
1012635
1012632
1012643
1012640
1012651
1012656
1012647
1012648
1012642
1012509
1012660
1012502
1012653
1012641
1012658
1012692
1012710
1012343
1012566
1014951
1014931
1103096
1001119
1001120
1001121
1001123
1001122
1004251
1000729
1012618
1012619
1012505
1012493
1012585
1012525
1012594
1012706
1012593
1012583
1015228
1006123
1002800
1002780
1010613
1014055
1012689
1012375
1012683
1012623
1012693
1007421
1005021
1005015
1012690
1012684
1009575
1012599
1012551
1005156
1004447
1012725
1005439
1007932
1011584
1011136
1011365
1011364
1000892
1011582
1002965
1003005
1003014
1003008
1003017
1002895
1011483
1009887
1012114
1012654
1012657
1001899
1012669
1012668
1012665
1012662
1012713
1012685
1012705
1012234
1012716
1012721
1012769
1012602
1012696
1012698
1012591
1012759
1012663
1012745
1012742
1012714
1011877
1012700
1012702
1012727
1012749
1012750
1012718
1012756
1012758
1011987
1012752
1012701
1012703
1012694
1012695
1012379
1012686
1012536
1012746
1012751
1011485
1011602
1011370
1012528
1012534
1012679
1012699
1002860
1012726
1012564
1012691
1011568
1012732
1012553
1004451
1004475
1011371
1000544
1009032
1025771
1008847
1012596
1000066
1003065
1003066
1003063
1003064
1003061
1000853
1011486
1005102
1004473
1004485
1011572
1000287
1012775
1012659
1012664
1012804
1008765
1008766
1008707
1008794
1008803
1008804
1008733
1008746
1008747
1008771
1012774
1012576
1005831
1012625
1001135
1001136
1012791
1012810
1012802
1012805
1012761
1012764
1012697
1012753
1012762
1012763
1012803
1012766
1012768
1012748
1012767
1008184
1012500
1012792
1012793
1012747
1001734
1002044
1002430
1012765
1000940
1004456
1012801
1011523
1018623
1012816
1004525
1008741
1011573
1004527
1005354
1002891
1001590
1001098
1002907
1009111
1003125
1003123
1003122
1012815
1012817
1003139
1003145
1012785
1012832
1012829
1012848
1012786
1012782
1001145
1001147
1012808
1015095
1008748
1008768
1012624
1012417
1012870
1012880
1012317
1008265
1008773
1011019
1012795
1012771
1012800
1012842
1012838
1005352
1005350
1011266
1004222
1011484
1012796
1012074
1012798
1012521
1002989
1012836
1012837
1012840
1000067
1002126
1003150
1010310
1012852
1003154
1003151
1003159
1002746
1001152
1002750
1000863
1011571
1011737
1012881
1012666
1012780
1012781
1012735
1012797
1012856
1004875
1000187
1000177
1012849
1012787
1012886
1012738
1011759
1012819
1012821
1012850
1012879
1012823
1012809
1012812
1001107
1003176
1030756
1001656
1005408
1008126
1012843
1012844
1012853
1012861
1012855
1012600
1012889
1012931
1012652
1012737
1103410
1001156
1001157
1001158
1000073
1012736
1000986
1012864
1012874
1012839
1012929
1012854
1012630
1012860
1012873
1012830
1001418
1001560
1001576
1012865
1000947
1012927
1012921
1012954
1012962
1012872
1012946
1012923
1004037
1012911
1012729
1008468
1011760
1011570
1004011
1000333
1011752
1011580
1003226
1012951
1011751
1003259
1026299
1001168
1012965
1008757
1010154
1013004
1012904
1012903
1012570
1012905
1012966
1012896
1012898
1012667
1012902
1012899
1012900
1012901
1012895
1012978
1006264
1012503
1012955
1012945
1012970
1012969
1012972
1012961
1012897
1012790
1012971
1012964
1011578
1012887
1012960
1012957
1012926
1012863
1012862
1011223
1012875
1012922
1012857
1012924
1012925
1012939
1012754
1012888
1008791
1012950
1012937
1052221
1006011
1005708
1005552
1009616
1012967
1000951
1011762
1003295
1003279
1003204
1009448
1001728
1001540
1001262
1012491
1011977
1001673
1004682
1012851
1012740
1012919
1013012
1001178
1001179
1001180
1001181
1019156
1013030
1005842
1005841
1001531
1012739
1013059
1013061
1012995
1013019
1013017
1013018
1013020
1012982
1012996
1012928
1012981
1008266
1012983
1012997
1012987
1012999
1012998
1012986
1013000
1012949
1013001
1013003
1012920
1012938
1013002
1015473
1012531
1012984
1013032
1004426
1013028
1013029
1003312
1003310
1002926
1001336
1001630
1005659
1012973
1013091
1013072
1005532
1001188
1012777
1013008
1013007
1015304
1002046
1015324
1004726
1004727
1013056
1013113
1013092
1013095
1013119
1012794
1013121
1013129
1013124
1013037
1013036
1013041
1013042
1013045
1013038
1013098
1013046
1013093
1013112
1013078
1013023
1012944
1013022
1013079
1013025
1012985
1013048
1013027
1013035
1013047
1013026
1008267
1013024
1013117
1005022
1012807
1013127
1005420
1005405
1007975
1008750
1005649
1003370
1003367
1003368
1003369
1013151
1013011
1012466
1009265
1012980
1008725
1015571
1012722
1008906
1001061
1001062
1001064
1001065
1001063
1001552
1012003
1013159
1013040
1013104
1013089
1013088
1013084
1013139
1013097
1013116
1013080
1013085
1013140
1013082
1013143
1013141
1013144
1012621
1013086
1013101
1012831
1013050
1013169
1013168
1012799
1013039
1013142
1013049
1000977
1002954
1002943
1005891
1013105
1013100
1013170
1013167
1013133
1013186
1001727
1010492
1003403
1003402
1013147
1004076
1004055
1013234
1001058
1013077
1013081
1001504
1013033
1013107
1001204
1013111
1013153
1013132
1030853
1030857
1015870
1008764
1012876
1013131
1013108
1013155
1013156
1013171
1005321
1006474
1012936
1026905
1013157
1010840
1005456
1011910
1008775
1008774
1013232
1003146
1001814
1011909
1003451
1003450
1003449
1003448
1003447
1003446
1010434
1013125
1008629
1011750
1013244
1001337
1013287
1013099
1012733
1012827
1012670
1002229
1012834
1013249
1013276
1012866
1013083
1013267
1001314
1001315
1001316
1013187
1013162
1013158
1013163
1013164
1013152
1013218
1013161
1013160
1015890
1013135
1003061
1011742
1011775
1013209
1013217
1013207
1013206
1013255
1012858
1013044
1011783
1013219
1013256
1013293
1008915
1011786
1012719
1001077
1006202
1010608
1006113
1004654
1000602
1003485
1003484
1013313
1013242
1005614
1006181
1013305
1013306
1006353
1006352
1003063
1009441
1009216
1009657
1013262
1001317
1001325
